"","Year","Region","Region_alt","Region_type","Strata_included","Strata_excluded","Index","Index_q_0.025","Index_q_0.05","Index_q_0.25","Index_q_0.75","Index_q_0.95","Index_q_0.975","obs_mean","nrts","nnzero","nrts_total","backcast_flag","scale","model","species"
"91",2000,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0286757547696563,0.0107165219326722,0.0124519192998524,0.0205048873031667,0.0399116008666042,0.0641953058888134,0.0778953685255422,0,3,0,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"92",2001,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0351836903339782,0.0134377334053627,0.0156282244472418,0.0252272320789257,0.0488828437157762,0.0802430449062753,0.0941302572814225,0,3,0,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"93",2002,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0492797612865397,0.019031569496792,0.0224416088355273,0.0357022659982206,0.0679283711149904,0.110508837944214,0.131528369137292,0,2,0,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"94",2003,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0476552873794102,0.019003109952278,0.0222701734170014,0.0347660525543665,0.0652003984668092,0.106984790603568,0.128530879171723,0,4,0,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"95",2004,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0627101543155916,0.0258653863840588,0.0293641468811635,0.0458765539925688,0.085435277451578,0.142810920886089,0.170384924540942,0.081657015018906,3,1,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"96",2005,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0679959989740433,0.0282402313864347,0.032481286607412,0.0498437168290756,0.0938097293968113,0.157769815177148,0.190876878067365,0,3,0,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"97",2006,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0725858680542773,0.030933211476619,0.0349661336504509,0.0534234452037885,0.0992310023819313,0.164934291991726,0.203802376259334,0.081657015018906,2,1,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"98",2007,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0757419096770266,0.0324568202962914,0.0373169179440409,0.0565662582343506,0.103123498782875,0.17011054833833,0.212820560840593,0.081657015018906,4,1,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"99",2008,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.084895517802473,0.0362266161815773,0.0413703358609716,0.0629602126819019,0.113844495584373,0.188164881185696,0.231881164661859,0.081657015018906,4,1,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"100",2009,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0870677526362096,0.0377924521225523,0.0429778834734784,0.0649648170513872,0.116809992887856,0.193385660141204,0.238101210519733,0,4,0,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"101",2010,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0730923764776269,0.0322348090916233,0.0367169420173778,0.0542627965640434,0.0987088490919655,0.162499454867063,0.198289543933854,0.0666799613476993,5,1,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"102",2011,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0629064502575607,0.0272733371998495,0.0312562853037835,0.047434244130191,0.0857445423500078,0.138291482912422,0.172235174232933,0,4,0,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"103",2012,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0713048817337452,0.0317744628641875,0.0359827800465304,0.0534199560306932,0.0969628985623829,0.159091466709164,0.196035524127207,0,4,0,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"104",2013,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0919880608799742,0.0411180032237098,0.0465605498974715,0.0683746521862027,0.123877419063004,0.201017727164627,0.242472518043471,0.339972133185879,4,1,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"105",2014,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.111512213519693,0.0499357476870412,0.0567020964765113,0.0837433126138513,0.150905068152995,0.249940190902844,0.302168182590908,0,3,0,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"106",2015,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.10507881794534,0.0468203745791724,0.052975483472491,0.0783715406552024,0.14239022512464,0.239763063127705,0.28617552346332,0.113324044395293,5,1,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"107",2016,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.101122850287642,0.0451081764089638,0.0513131519440638,0.0759204641703369,0.137122442456836,0.237499070422755,0.285727654996804,0.194981059414199,5,2,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"108",2017,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.09378569798618,0.0410653496708268,0.0466310541196274,0.0698881709633948,0.12806457744068,0.216299869919083,0.265431409063671,0.226648088790586,4,1,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"109",2018,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0888760107235301,0.0375224368361148,0.0430563085921748,0.0656714841701004,0.120701406050727,0.209429764049569,0.257462932036655,0,5,0,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"110",2019,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0893807988405803,0.0368948783792806,0.0419502327107614,0.0654932104804173,0.125397212245179,0.217737026104139,0.271691347291966,0.0666799613476993,3,1,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"111",2020,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0898155699229635,0.0319457207683963,0.0376177009000347,0.0630670195302187,0.131650547476413,0.240667066963957,0.302299649738279,0,0,0,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"112",2021,"BCR11","BCR_BCR11","bcr","48_-96 ; 49_-96 ; 50_-100","",0.0936361292521563,0.0347079271405302,0.0406126699769654,0.0663529580621986,0.133371631724953,0.237549616943549,0.295322997396204,0.293328050138286,4,2,5,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"113",1966,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.76878182228226,0.442422311025913,0.482710997489288,0.63985666683134,0.924640183156386,1.21857968027731,1.31959441295415,0.117361024405181,11,2,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"114",1967,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.796065288356405,0.522629708136391,0.557116621547239,0.690541236371844,0.929819670442872,1.16447308712014,1.26383525764275,0.40914109294439,19,6,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"115",1968,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.655459746679428,0.434131832244224,0.461956899554416,0.566974371046399,0.759760359664295,0.941067407151077,1.00404804602978,0.342559432769638,19,6,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"116",1969,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.565582721776891,0.376650585588375,0.404726524577803,0.491665849485291,0.649704917512312,0.798748196829563,0.854774961468106,0.146902994254628,20,5,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"117",1970,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.730199341896441,0.504649205794996,0.533469512147493,0.640167262198203,0.834335306165677,1.0143718032241,1.08478073581065,0.368693956920683,26,8,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"118",1971,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.707109894798762,0.494074426286074,0.523615446520821,0.625712040012139,0.805824423160593,0.981105886338062,1.04546932777801,0.387020513983871,27,9,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"119",1972,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.522902806434966,0.36442488241799,0.385799780737072,0.459819983954607,0.596724835615548,0.71856196730864,0.767980683300353,0.218328138004119,26,6,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"120",1973,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.527894421524386,0.366825689465309,0.389715150166498,0.464610284029362,0.601216570791682,0.725939971702412,0.778090702893082,0.230061764600617,25,6,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"121",1974,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.573278224844921,0.399354066018292,0.422625309995261,0.504836154239689,0.650172207722786,0.784046084520864,0.825526891972613,0.43639345848073,26,7,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"122",1975,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.6291429457869,0.442745786988867,0.466442401190309,0.556581992633778,0.718087323750535,0.874533104570618,0.932915356268232,0.474058171556398,31,13,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"123",1976,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.47089992477505,0.329139636609113,0.346455687514326,0.414664019647541,0.536387756836661,0.646724588952903,0.686093082176607,0.349237364249704,24,6,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"124",1977,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.39203079020864,0.269207480292221,0.288221057437436,0.346903161501833,0.445131166562134,0.535710108477343,0.576835118110608,0.150867066543932,25,6,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"125",1978,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.344490484233061,0.239333759750442,0.252280935704032,0.302825821107675,0.39354113500306,0.477777487417146,0.510959684510546,0.253390280157675,30,8,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"126",1979,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.297887268701168,0.205658508078238,0.216908142899705,0.261451679711508,0.338941322428595,0.414349692852326,0.440971094800974,0.160487522715157,34,7,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"127",1980,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.243600492281994,0.167972262060474,0.177873891151349,0.214050111355593,0.276282387402766,0.332226152122207,0.35269298611675,0.0391913557431961,30,3,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"128",1981,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.261415596228049,0.18172096648661,0.191819946481908,0.230917692307314,0.296431668325731,0.358083405909312,0.380980508283248,0.161368395640275,29,6,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"129",1982,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.280867341841296,0.193645019548914,0.205934467892065,0.247829851333307,0.319094674187121,0.384225616975729,0.409743963528395,0.116787476797044,30,5,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"130",1983,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.35097650354374,0.247875427024711,0.260516083913907,0.309683348968701,0.395791858554984,0.47320048316969,0.502905519432047,0.258820326974535,32,7,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"131",1984,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.284323001705549,0.201025802033364,0.211337536142111,0.250716372673863,0.323222385865268,0.388236662244579,0.41049629075827,0.144114764856823,33,6,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"132",1985,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.257125034376354,0.18299093049194,0.194009525159883,0.228531935322087,0.291554531976118,0.347963285393609,0.367156813074704,0.138615359794045,29,4,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"133",1986,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.251146200250844,0.174821960779828,0.185204620261053,0.222220534884783,0.285229320428288,0.344488321322766,0.367112128876417,0.245392008082867,33,8,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"134",1987,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.2689468682591,0.191069340892931,0.200839102940926,0.238105018570812,0.30513029197286,0.363172591392113,0.388689551449531,0.194594501309442,35,3,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"135",1988,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.263131541777777,0.184648867056938,0.195513799718579,0.231796268182294,0.297690406507769,0.353588365615823,0.375146340134689,0.191076050295761,34,7,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"136",1989,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.347051471678863,0.247858472605833,0.261584703596304,0.307355350091359,0.391169614947536,0.461732408002388,0.485871549400603,0.251134033297063,34,7,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"137",1990,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.312583801925574,0.221289283010824,0.234686407060215,0.278360783648722,0.351359473221931,0.419322436183837,0.443421744422242,0.104412005116284,34,4,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"138",1991,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.327756455908491,0.236336921117091,0.24815579437781,0.291320807541534,0.368078108776798,0.437124187678854,0.466275913187196,0.307557835693869,34,8,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"139",1992,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.364838814913302,0.263520392651728,0.277932512708487,0.327268071679433,0.409457055493368,0.484230760868634,0.512986558366366,0.376927637661023,35,6,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"140",1993,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.410663165580779,0.301245313313035,0.313591381812899,0.366983743926572,0.459984960535607,0.540250321239644,0.570520703838348,0.332830485377538,30,8,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"141",1994,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.424045405487309,0.311581619500439,0.327141669298005,0.380488098739507,0.47350583069075,0.553588026758217,0.586532096953225,0.262192042419848,35,6,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"142",1995,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.459651769209972,0.336490551759812,0.35316512880077,0.412879732005292,0.511742459229623,0.604045505329644,0.638688772017844,0.430581367062484,33,11,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"143",1996,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.511367398309419,0.377366124118296,0.39532500754764,0.458492914147341,0.56898065242475,0.664863396478312,0.699825675647881,0.37388575984769,33,9,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"144",1997,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.438629586033649,0.324388886766972,0.338154960787089,0.39372880567052,0.490291715311756,0.573507327783439,0.603199897003084,0.372122565995734,30,10,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"145",1998,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.31393073001396,0.230788791746851,0.241701473866316,0.282411853225022,0.347324597536713,0.40814025516509,0.428416265566055,0.476701672750734,38,11,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"146",1999,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.245139774302376,0.180470419504925,0.189461128089778,0.220514881928259,0.273428738102759,0.320908963728046,0.33688782592974,0.322393783401812,38,9,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"147",2000,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.208710013845744,0.148958655853404,0.157428018295997,0.18647556723898,0.234741678358926,0.280690964846175,0.295002919975435,0.206654839609989,34,7,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"148",2001,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.231196383563064,0.165026788158967,0.174574058565745,0.205609665241218,0.260014366141269,0.310179021922808,0.330085422550564,0.147589405664008,34,6,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
"149",2002,"BCR23","BCR_BCR23","bcr","42_-85 ; 42_-86 ; 42_-88 ; 43_-83 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-92 ; 45_-93 ; 46_-95","",0.286576671963455,0.206782579530889,0.218356723743712,0.256732578201333,0.320622148057218,0.377518123104256,0.39785748316032,0.213091534032238,32,5,43,1,"BCR","first_difference_Spatial","Golden-winged Warbler"
