"","Start_year","End_year","Region","Region_alt","Region_type","Strata_included","Strata_excluded","Trend","Trend_Q0.025","Trend_Q0.05","Trend_Q0.25","Trend_Q0.75","Trend_Q0.95","Trend_Q0.975","Percent_Change","Percent_Change_Q0.025","Percent_Change_Q0.05","Percent_Change_Q0.25","Percent_Change_Q0.75","Percent_Change_Q0.95","Percent_Change_Q0.975","Relative_Abundance","Observed_Relative_Abundance","Number_of_strata","Width_of_95_percent_Credible_Interval","Number_of_Routes","Mean_Number_of_Routes","backcast_flag","model","species","trend_type","scale"
"124",1966,2021,"51_-100","51_-100","stratum","51_-100","",5.43738128905026,-0.268212053767781,0.639559224773648,3.43055772146542,7.7133351192808,11.1030204667469,12.2121322309384,1739.51654419235,-13.7322887276868,41.9972514317091,539.274928942539,5854.16792708154,32628.2487370852,56418.403863882,0.124164135714286,0.0535714285714286,1,12.4803442847061,1,0.607142857142857,1,"first_difference_Spatial","Golden-winged Warbler","long-term","stratum"
"125",1966,2021,"51_-97","51_-97","stratum","51_-97","",4.8559635469455,-0.534578956966402,0.334065001554476,3.0140008882376,6.89188827924067,9.92514504049334,11.0348048715177,1257.13324710518,-25.532479201219,20.1330343978092,412.028354763971,3808.05989228657,18111.1599361444,31541.1798875235,0.138282611607143,0.125,1,11.5693838284841,1,0.428571428571429,1,"first_difference_Spatial","Golden-winged Warbler","long-term","stratum"
"126",1966,2021,"52_-100","52_-100","stratum","52_-100","",5.21023671330462,-0.75724136440338,0.186445647770749,3.06739857401904,7.4074733486506,11.0559369406019,12.3712779830657,1533.76610578525,-34.1682022312471,10.7881685598546,426.83229386796,4992.10716117018,31874.0962267232,61000.1960124198,0.0675975385714286,0.0535714285714286,1,13.1285193474691,1,0.446428571428571,1,"first_difference_Spatial","Golden-winged Warbler","long-term","stratum"
"127",1966,2021,"Continental","Continental","continental","34_-83 ; 34_-84 ; 35_-82 ; 35_-83 ; 35_-85 ; 36_-81 ; 36_-82 ; 36_-83 ; 36_-84 ; 37_-80 ; 37_-81 ; 37_-82 ; 38_-78 ; 38_-79 ; 38_-80 ; 38_-81 ; 39_-78 ; 39_-79 ; 39_-80 ; 40_-75 ; 40_-76 ; 40_-77 ; 40_-78 ; 40_-79 ; 41_-73 ; 41_-74 ; 41_-75 ; 41_-76 ; 41_-77 ; 41_-78 ; 41_-79 ; 42_-70 ; 42_-71 ; 42_-72 ; 42_-73 ; 42_-74 ; 42_-75 ; 42_-76 ; 42_-77 ; 42_-78 ; 42_-80 ; 42_-82 ; 42_-85 ; 42_-86 ; 42_-88 ; 43_-73 ; 43_-75 ; 43_-76 ; 43_-78 ; 43_-79 ; 43_-80 ; 43_-83 ; 43_-84 ; 43_-85 ; 43_-86 ; 43_-88 ; 43_-89 ; 44_-73 ; 44_-74 ; 44_-75 ; 44_-76 ; 44_-77 ; 44_-78 ; 44_-79 ; 44_-80 ; 44_-81 ; 44_-83 ; 44_-84 ; 44_-85 ; 44_-86 ; 44_-87 ; 44_-88 ; 44_-89 ; 44_-90 ; 44_-91 ; 44_-93 ; 45_-74 ; 45_-76 ; 45_-77 ; 45_-78 ; 45_-79 ; 45_-80 ; 45_-81 ; 45_-82 ; 45_-83 ; 45_-84 ; 45_-86 ; 45_-87 ; 45_-88 ; 45_-89 ; 45_-90 ; 45_-91 ; 45_-92 ; 45_-93 ; 46_-79 ; 46_-81 ; 46_-84 ; 46_-85 ; 46_-86 ; 46_-87 ; 46_-88 ; 46_-89 ; 46_-90 ; 46_-91 ; 46_-92 ; 46_-93 ; 46_-94 ; 46_-95 ; 47_-88 ; 47_-89 ; 47_-90 ; 47_-91 ; 47_-92 ; 47_-93 ; 47_-94 ; 47_-95 ; 48_-92 ; 48_-93 ; 48_-94 ; 48_-96 ; 49_-95 ; 49_-96 ; 50_-100 ; 51_-100 ; 51_-97 ; 52_-100","",-1.45284900254786,-2.32737488727379,-2.171994897595,-1.74521303489217,-1.14553976306751,-0.715092805133465,-0.585104822943229,-55.2880065620882,-72.615342465692,-70.1134445080816,-62.0287834785015,-46.9366331588112,-32.612727184777,-27.5847153377464,0.466500462388147,0.372594498429755,126,1.74227006433057,418,249.821428571429,1,"first_difference_Spatial","Golden-winged Warbler","long-term","stratum"
"128",2009,2021,"34_-83","34_-83","stratum","34_-83","",-1.48784748707617,-9.92777551255013,-8.62067443729764,-4.37985089027817,1.5921330225849,6.21005544033833,7.85244420346535,-16.463225320443,-71.4838648579393,-66.1018977026598,-41.5757695952821,20.8706791004573,106.057121032492,147.719332412644,0.00225655,0,1,17.7802197160155,2,1.46153846153846,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"129",2009,2021,"34_-84","34_-84","stratum","34_-84","",-3.57509671150071,-12.9318557706328,-11.4320936106026,-6.84190520810015,-0.125456947625224,5.17243292853898,6.83185484896702,-35.39434357853,-81.0193335668886,-76.7021122175455,-57.2784319981805,-1.49513865237393,83.1568003506655,121.008626643056,0.000932932884615385,0,1,19.7637106195998,1,0.923076923076923,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"130",2009,2021,"35_-82","35_-82","stratum","35_-82","",-0.878866227747127,-7.28165881176085,-6.21440998007016,-3.09267758196412,1.3733517980723,4.72709456627777,5.81624586340284,-10.0512501736662,-59.6365911047027,-53.6944144534729,-31.4071056789412,17.7838305838842,74.0638806511335,97.0734844660748,0.00125242576923077,0,1,13.0979046751637,2,1.46153846153846,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"131",2009,2021,"35_-83","35_-83","stratum","35_-83","",1.27441659226327,-3.77451036948239,-2.91775811064508,-0.418926039995107,3.059051962603,5.60314732693202,6.50328508438584,16.4117989408558,-36.9795419066919,-29.9065295127166,-4.91288537193381,43.5600883887115,92.3633544901496,112.988446155409,0.0154118384615385,0,1,10.2777954538682,3,1.23076923076923,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"132",2009,2021,"35_-85","35_-85","stratum","35_-85","",-5.46430938197258,-14.3154093018534,-12.971201595945,-8.5765142443963,-2.35178479560814,2.37397880524834,3.99140012694708,-49.0493613508647,-84.3385229563749,-81.1220057026901,-65.9047935240703,-24.8426029494974,32.5180383032786,59.9444250401843,0.000667545346153846,0,1,18.3068094288005,1,0.923076923076923,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"133",2009,2021,"36_-81","36_-81","stratum","36_-81","",-2.80664444649339,-10.4284823219629,-9.18570794912033,-5.40941383135711,-0.206386614975299,3.66755850801575,5.03150068187824,-28.9377558534356,-73.3290063739128,-68.5333549466555,-48.6931914197718,-2.44871644966977,54.0687131909093,80.2332243271514,0.00551952423076923,0.0146520146520147,1,15.4599830038411,4,2.46153846153846,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"134",2009,2021,"36_-82","36_-82","stratum","36_-82","",-1.59374579142391,-8.10625526796747,-7.12952416867745,-3.8398872352348,0.625055303636113,3.8712202042965,4.9277105446077,-17.534477841624,-63.7396996622215,-58.8346276059156,-37.4914294730335,7.76397064826093,57.7403556231423,78.1075694531589,0.00336900269230769,0,1,13.0339658125752,2,1.84615384615385,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"135",2009,2021,"36_-83","36_-83","stratum","36_-83","",-1.76840865198552,-7.36971822900103,-6.48528246960852,-3.68268720001806,0.26705588026027,3.24273854286856,4.20737882134268,-19.2738631482266,-60.0942181996365,-55.2740476343469,-36.2540950371231,3.2521625637725,46.6608475808966,63.9765207289624,0.00175198038461538,0,1,11.5770970503437,1,0.538461538461538,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"136",2009,2021,"36_-84","36_-84","stratum","36_-84","",-4.74956263860039,-11.5221015055301,-10.5116598033055,-7.11197461462233,-2.41616044018882,1.12718290810403,2.35709568038099,-44.2296019941646,-76.9846498417883,-73.6246982789462,-58.7411827804881,-25.4350337787761,14.3970727577052,32.256021779306,0.0254971192307692,0.0153846153846154,1,13.8791971859111,3,2.30769230769231,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"137",2009,2021,"37_-80","37_-80","stratum","37_-80","",-4.7556922051013,-12.5687009355532,-11.3960056907147,-7.47849436456396,-1.8734998300787,2.30009159400053,3.91533012361614,-44.2726524066213,-80.0472306364611,-76.5879411722389,-60.6529386942707,-20.3041489993658,31.3748615559577,58.5460620975754,0.0583013076923077,0.166666666666667,1,16.4840310591694,4,2.84615384615385,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"138",2009,2021,"37_-81","37_-81","stratum","37_-81","",-4.276696885102,-11.5806546154416,-10.3880899998609,-6.82102414383966,-1.68933929150585,2.11405135614265,3.32807690130731,-40.8149367104004,-77.166759020246,-73.1843171034537,-57.1633798709426,-18.4906597122961,28.536386075668,48.1222017034475,0.0531063576923077,0.010989010989011,1,14.9087315167489,7,4.30769230769231,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"139",2009,2021,"37_-82","37_-82","stratum","37_-82","",-3.45736507778935,-11.7302103425158,-10.6370419593594,-6.5511296784705,-0.434478313475703,4.0216994141172,5.35136194140571,-34.4413834865472,-77.6259243344545,-74.0647503025824,-55.6505058352496,-5.09093744356118,60.5045468137836,86.9312253792537,0.00424873076923077,0.0256410256410256,1,17.0815722839215,2,0.307692307692308,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"140",2009,2021,"38_-78","38_-78","stratum","38_-78","",-4.03938218986613,-12.4184908995933,-11.1416352011689,-6.88225176532144,-1.00197310050389,3.69562068473179,5.3171133771708,-39.0299677417348,-79.6319669125368,-75.7685276310267,-57.4999359688483,-11.3827090247824,54.569922903147,86.2032965916998,0.00501697038461538,0,1,17.7356042767641,2,1.38461538461538,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"141",2009,2021,"38_-79","38_-79","stratum","38_-79","",-5.15200481159264,-12.0924086689334,-10.8579889606282,-7.4940124933857,-2.65572625613275,1.02247877572611,2.25922567506405,-46.9924332512584,-78.7030914162406,-74.8238600901751,-60.7320595262373,-27.6022761475755,12.9838180245429,30.7464778997867,0.0331954115384615,0.0128205128205128,1,14.3516343439974,6,4.46153846153846,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"142",2009,2021,"38_-80","38_-80","stratum","38_-80","",-4.90621352838935,-12.2321109837454,-11.0332464549672,-7.51179843635529,-2.35013165447231,1.49808165395519,2.75782865347332,-45.3203548000009,-79.1056995861253,-75.4114485679529,-60.8225632987013,-24.8273352911933,19.5347042963376,38.6050409606429,0.0532362307692308,0.0304487179487179,1,14.9899396372187,7,4.46153846153846,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"143",2009,2021,"38_-81","38_-81","stratum","38_-81","",-4.93309754139428,-13.5597172064852,-12.176888663209,-7.85515597198468,-1.89569931524507,2.77960967903457,4.11821728697827,-45.5055685615938,-82.5981994331437,-78.9473957213739,-62.5326936751878,-20.5202381325621,38.9580045719199,62.3008109368826,0.0223260769230769,0,1,17.6779344934635,5,3.07692307692308,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"144",2009,2021,"39_-78","39_-78","stratum","39_-78","",-2.40335301934115,-9.87392148481718,-8.6802107986313,-5.05183393210619,0.200851438040284,4.09556503078157,5.5181650993483,-25.317512522153,-71.2785933399805,-66.3659779797486,-46.3167291832498,2.43702277267701,61.8775872342681,90.5139430471105,0.0184757230769231,0.0301775147928994,1,15.3920865841655,9,5.23076923076923,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"145",2009,2021,"39_-79","39_-79","stratum","39_-79","",-3.6659025671219,-10.5474222121566,-9.36371456575706,-6.00819801388418,-1.24326363876895,2.24745129677274,3.5647999139662,-36.1206639834752,-73.7509055899744,-69.2655686985701,-52.4577522851363,-13.9401168743259,30.5659386114328,52.2460552769939,0.0450868230769231,0.0643842268842269,1,14.1122221261228,14,9.30769230769231,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"146",2009,2021,"39_-80","39_-80","stratum","39_-80","",-4.58007691574969,-12.9773537328022,-11.5937450688636,-7.34459823526337,-1.63074291011992,2.79798555716421,4.31044177573162,-43.0270446604965,-81.1380135926045,-77.2072922696099,-59.9641620143406,-17.905757689477,39.256428672312,65.93325463241,0.00907514346153846,0,1,17.2877955085338,6,4.23076923076923,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"147",2009,2021,"40_-75","40_-75","stratum","40_-75","",-6.78842364548999,-14.5342657643244,-13.293226376203,-9.58877460877189,-4.02516378030031,0.0772449629511276,1.50506150661527,-56.9831869320365,-84.8118689284804,-81.9433859163178,-70.1689688155475,-38.92147214352,0.930888018941012,19.6333832713233,0.00198678038461538,0,1,16.0393272709396,3,1.84615384615385,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"148",2009,2021,"40_-76","40_-76","stratum","40_-76","",-6.33432093923443,-13.6107378165252,-12.4512852726662,-8.92474149537799,-3.75825435990705,-0.21124037156856,0.994265681132924,-54.3998923976774,-82.7210554913689,-79.7232983766742,-67.4309602226381,-36.8516652036774,-2.50563989908078,12.6057559781996,0.000705511884615385,0,1,14.6050034976581,1,0,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"149",2009,2021,"40_-77","40_-77","stratum","40_-77","",-2.79039681932086,-8.93081209934343,-7.94741259036232,-4.94096887078682,-0.50311456798306,2.80362506907014,3.92861786963465,-28.795070686364,-67.4570007672679,-62.9803759329192,-45.5596884104619,-5.87308301764935,39.3481313465106,58.7895189849408,0.120683192307692,0.223589743589744,1,12.8594299689781,8,5.38461538461539,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"150",2009,2021,"40_-78","40_-78","stratum","40_-78","",-2.06155583237103,-8.11068017252172,-7.18274283413064,-4.21776332157059,0.118508001903561,3.35512595597512,4.35240630657737,-22.1177647417565,-63.7606463367039,-59.1168103749005,-40.3761943620107,1.43140190066255,48.5881764877253,66.7360916419587,0.0276323846153846,0.0192307692307692,1,12.4630864790991,7,6.30769230769231,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"151",2009,2021,"40_-79","40_-79","stratum","40_-79","",-4.48019110351872,-11.4965511950534,-10.3477127364581,-6.87043313751731,-2.00708906988779,1.67871427272086,2.93311500111398,-42.3072369401925,-76.9047673750855,-73.0389688425852,-57.4351603678432,-21.5964169333284,22.1126209065025,41.4690343555505,0.0138524038461538,0.00961538461538462,1,14.4296661961674,10,7.38461538461539,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"152",2009,2021,"41_-73","41_-73","stratum","41_-73","",-8.51998114240091,-17.0979786220962,-15.713652307412,-11.488632238981,-5.35184222060908,-0.990736037175887,0.528483158241337,-65.6509326422158,-89.4614359143162,-87.1445620388965,-76.8799575250092,-48.3172055774194,-11.2619289104985,6.52941907446702,0.00244717153846154,0,1,17.6264617803376,8,4.61538461538461,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"153",2009,2021,"41_-74","41_-74","stratum","41_-74","",-9.26420598414593,-15.804945476002,-14.755098040488,-11.5559590604066,-7.08264594913971,-3.85547404531079,-2.71788953670836,-68.8581986719768,-87.3106611913158,-85.2761633620706,-77.090114192607,-58.5845857037303,-37.6129065509727,-28.155122782678,0.01288693,0,1,13.0870559392936,10,3.61538461538462,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"154",2009,2021,"41_-75","41_-75","stratum","41_-75","",-6.23473124393725,-12.2989634363736,-11.3425217178174,-8.42353200985409,-4.11793265327839,-0.916520503428691,-0.00493806285450777,-53.8146717577647,-79.2958827921817,-76.4177905636469,-65.2138254760449,-39.6261775464602,-10.4604327343172,-0.0592403674606334,0.0128427073076923,0.0102564102564103,1,12.2940253735191,8,5.23076923076923,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"155",2009,2021,"41_-76","41_-76","stratum","41_-76","",-5.9159804461918,-12.1742426633691,-11.2330469835987,-8.18709928431683,-3.63008289552669,-0.300833396846433,0.745843678796493,-51.8949841544609,-78.9397829166457,-76.0659742887944,-64.1206552315479,-35.8350523299584,-3.55086519745416,9.32655422901558,0.00202570269230769,0,1,12.9200863421656,3,2.69230769230769,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"156",2009,2021,"41_-77","41_-77","stratum","41_-77","",-4.36771791812842,-10.7709870979059,-9.76242811490196,-6.59536761315545,-2.08875048908242,1.23207334586185,2.30458857665329,-41.4867481429964,-74.5274124501953,-70.8493119025128,-55.9017872654639,-22.3768763611596,15.8290736606094,31.444180916383,0.0140779230769231,0,1,13.0755756745592,5,3.61538461538462,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"157",2009,2021,"41_-78","41_-78","stratum","41_-78","",-2.08239429534645,-8.91433454395593,-7.79234907315448,-4.35789580758411,0.239208230787374,3.78840633693465,4.93192580940074,-22.31638498916,-67.3862733634881,-62.2250848411947,-41.4145906261193,2.90856725017146,56.2378033532728,78.1934665694919,0.00156923,0,1,13.8462603533567,1,0.846153846153846,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"158",2009,2021,"41_-79","41_-79","stratum","41_-79","",-4.08844794996281,-12.3291612848098,-10.9685601378352,-6.92586021542819,-1.09061291988116,3.35110576701705,4.84939237149129,-39.4030136405047,-79.3812682161126,-75.1960532128598,-57.7381627394593,-12.3301772999763,48.5188378981594,76.5188199876693,0.00593468615384615,0,1,17.1785536563011,5,4.07692307692308,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"159",2009,2021,"42_-70","42_-70","stratum","42_-70","",-7.85163961658488,-23.1204458617057,-20.9353776942441,-13.38019561505,-2.03823443395047,7.22568053948783,10.277969377977,-62.5155325172823,-95.7368530034552,-94.0325825872037,-82.1595244169567,-21.8949263657217,130.986041469252,223.493180933437,0.001804775,0,1,33.3984152396827,1,0.692307692307692,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"160",2009,2021,"42_-71","42_-71","stratum","42_-71","",-7.9000997285599,-21.6163213148106,-19.4218251534217,-12.6159829746802,-2.68938470934205,5.33062633285908,7.8107945957445,-62.7514029965649,-94.6209234726749,-92.5078041624063,-80.1763293303686,-27.9020934553589,86.490200806571,146.573830830311,0.00216624269230769,0,1,29.4271159105551,5,2.23076923076923,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"161",2009,2021,"42_-72","42_-72","stratum","42_-72","",-7.70348503361868,-19.122513235979,-17.3517779628664,-11.7071988895757,-3.56645491600066,2.91029954839815,5.06944986709779,-61.7858997249984,-92.1669325924701,-89.8421408635285,-77.5558300392815,-35.3248282281706,41.0932232418055,81.0162240619496,0.00101329530769231,0,1,24.1919631030768,3,1.61538461538462,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"162",2009,2021,"42_-73","42_-73","stratum","42_-73","",-7.45490248488318,-15.7761503750893,-14.5978870614301,-10.3451955985171,-4.47524697586218,-0.0785295715629424,1.43006788032102,-60.5323735480357,-87.2584852715301,-84.9469880849812,-73.0298843387617,-42.2713924572236,-0.938289617189647,18.5770373835857,0.00645683615384615,0,1,17.2062182554103,6,1.38461538461538,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"163",2009,2021,"42_-74","42_-74","stratum","42_-74","",-7.17687546593326,-14.4690843185788,-13.3470556835187,-9.77710546370795,-4.54574574993237,-0.868299850927071,0.458346956133609,-59.0857865645587,-84.6722831109773,-82.0774464573983,-70.9061581867392,-42.7805776917666,-9.93611914986069,5.64095812869014,0.00323767807692308,0,1,14.9274312747124,5,2.38461538461538,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"164",2009,2021,"42_-75","42_-75","stratum","42_-75","",-4.61177299976194,-10.728443734451,-9.7386814566338,-6.78710539560293,-2.33323234402071,1.11260948922344,2.10504822024509,-43.2537297591593,-74.3812879917407,-70.7571240913083,-56.9758858800408,-24.6710738403846,14.1994007946857,28.4004634408619,0.0126734130769231,0.0113960113960114,1,12.8334919546961,8,5.23076923076923,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"165",2009,2021,"42_-76","42_-76","stratum","42_-76","",-4.37007398861151,-10.8921546059492,-9.7983328757165,-6.58881447188816,-1.98750276698557,1.48148002622423,2.64144928860987,-41.5040445725657,-74.9394086646211,-70.9881934651146,-55.864646225111,-21.4081602493748,19.3002927048954,36.7329889481927,0.00240249115384615,0,1,13.5336038945591,3,2,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"166",2009,2021,"42_-77","42_-77","stratum","42_-77","",-3.3841212344312,-10.6143193132412,-9.35186015185347,-5.88234627598125,-0.700412248357141,3.02290254124831,4.2345817028321,-33.8420407763138,-73.9855036803515,-69.2172901303743,-51.6882125859811,-8.08860514185463,42.956986452318,64.4909336705265,0.006127795,0.0153846153846154,1,14.8489010160733,4,2.92307692307692,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"167",2009,2021,"42_-78","42_-78","stratum","42_-78","",-3.21619434712495,-10.4083213905196,-9.46468169105752,-5.80991059000113,-0.685958680509965,3.24511629549855,4.85530783252215,-32.4489131420333,-73.2568792987797,-69.6739115728391,-51.2401331360275,-7.92794067181919,46.7013849213325,76.6383645532562,0.00234311576923077,0,1,15.2636292230417,4,2.23076923076923,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"168",2009,2021,"42_-80","42_-80","stratum","42_-80","",-7.3383842659793,-16.8843480664406,-15.2907825085541,-10.6663380164036,-3.69838358790154,1.68349758705611,3.40454394748171,-59.9319298144245,-89.1308948201878,-86.348887706914,-74.1665947739466,-36.3786435690746,22.1815744758107,49.4429838570521,0.0308652230769231,0,1,20.2888920139223,2,1.38461538461538,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"169",2009,2021,"42_-82","42_-82","stratum","42_-82","",-7.79140580756774,-17.7692003822375,-16.1328248312978,-11.1472286019855,-4.05576362212933,1.23527846047847,2.93490643591393,-62.2204472909624,-90.4409625939178,-87.891114193635,-75.7868220165185,-39.154748767892,15.8730896867769,41.4985953604485,0.00470559538461538,0,1,20.7041068181514,2,0.538461538461538,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"170",2009,2021,"42_-85","42_-85","stratum","42_-85","",-8.26261122385078,-19.9425927765291,-18.0755383658335,-12.2965141494491,-4.09714269724654,2.01043900000414,4.28318736782515,-64.4731673727445,-93.0686432992147,-90.8596429989464,-79.2889430972039,-39.4689002861454,26.9800294342344,65.4137429453578,0.0116395934615385,0,1,24.2257801443543,1,0.384615384615385,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"171",2009,2021,"42_-86","42_-86","stratum","42_-86","",-8.32282972380093,-20.1365792717184,-18.1911588804862,-12.3723407455604,-4.11676502622839,2.42293211886675,4.59757309329007,-64.7519960089473,-93.267522429011,-91.0132452616062,-79.5027978628631,-39.6173520926876,33.280454775049,71.4980951745034,0.00892519923076923,0,1,24.7341523650085,1,0.538461538461538,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"172",2009,2021,"42_-88","42_-88","stratum","42_-88","",0.0451652052991469,-12.5841745430556,-10.5499857997425,-4.27309545231923,4.67632211940501,11.8394885032214,14.2134366364033,0.543330856632096,-80.0895646082066,-73.7599307994387,-40.7882102762402,73.0539336291183,282.949997276959,392.727040613654,0.00162086153846154,0,1,26.797611179459,1,0.153846153846154,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"173",2009,2021,"43_-73","43_-73","stratum","43_-73","",-6.20026549512823,-15.8980836486086,-14.3737793433074,-9.57200055994739,-2.66968931494294,2.57138630838174,4.23857280654845,-53.6105405486681,-87.478086251832,-84.4660712344697,-70.1024859677886,-27.7267946803067,35.6171784824892,64.5665176759984,0.00630513730769231,0,1,20.1366564551571,4,3.23076923076923,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"174",2009,2021,"43_-75","43_-75","stratum","43_-75","",-2.42908257578167,-9.47568951356287,-8.37483261047153,-4.86442660554409,0.125327101002137,3.99983856080789,5.25854340021076,-25.553435010581,-69.7181286959602,-64.9911874911901,-45.0313234330274,1.51433519123783,60.1002396926954,84.9644670992907,0.0225334346153846,0,1,14.7342329137736,5,1.23076923076923,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"175",2009,2021,"43_-76","43_-76","stratum","43_-76","",-3.34235392953927,-9.84730464415741,-8.81041402816734,-5.67563702052102,-0.977236601275744,2.34839569330473,3.4451340231613,-33.4980203825492,-71.1766411530726,-66.9369490063556,-50.3994406868518,-11.1166315177546,32.1211892580324,50.1484317264021,0.0964850192307692,0,1,13.2924386673187,4,2.07692307692308,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"176",2009,2021,"43_-78","43_-78","stratum","43_-78","",-3.94147704733132,-11.5978298018772,-10.2659932145753,-6.64539078938688,-1.14450066124212,2.85335229922207,4.19566009966978,-38.2792985789948,-77.2199245587887,-72.7425804951118,-56.1843575380784,-12.9016334245248,40.159137096263,63.7553751880189,0.00491271961538462,0,1,15.793489901547,1,0.923076923076923,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"177",2009,2021,"43_-79","43_-79","stratum","43_-79","",-5.60605629671596,-13.5335559457878,-12.2380363021394,-8.30371755544709,-2.76821292702015,1.5002337459033,2.9996525088068,-49.9585860840569,-82.5348955225056,-79.1226192107956,-64.6637266282525,-28.5998349952116,19.5651300008947,42.5703666046136,0.00189412153846154,0,1,16.5332084545946,1,0.923076923076923,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"178",2009,2021,"43_-80","43_-80","stratum","43_-80","",-6.40391422011614,-14.798564087412,-13.4242050650929,-9.27415325628422,-3.32542605015836,1.2957917442097,2.73963717473703,-54.8048074128369,-85.3660021694618,-82.2679944831039,-68.8991421588888,-33.358125116131,16.7069839661293,38.3108760759582,0.00407039384615385,0,1,17.538201262149,1,0.846153846153846,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"179",2009,2021,"43_-83","43_-83","stratum","43_-83","",-7.95696166320016,-17.4470911772361,-15.971010005247,-11.2326158516534,-4.71274280275784,0.429121868384598,2.10593755074899,-63.0264321340121,-89.9818260709111,-87.6077626140403,-76.0645790903452,-43.9703494558991,5.27275654049577,28.413880421195,0.0108359273076923,0,1,19.5530287279851,2,0.538461538461538,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"180",2009,2021,"43_-84","43_-84","stratum","43_-84","",-8.30736059666962,-17.660648768865,-16.109528525824,-11.5537189192281,-5.12313349933138,-0.351032007854681,1.15750558476988,-64.6805695804499,-90.2884332720908,-87.8506895055162,-77.0831498999652,-46.7984850808944,-4.13200035055717,14.809372111888,0.0522145576923077,0.0192307692307692,1,18.8181543536349,2,1.53846153846154,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
"181",2009,2021,"43_-85","43_-85","stratum","43_-85","",-8.21925856657563,-18.3357246967532,-16.6183037161594,-11.7057222394856,-4.93579836876865,0.309297974239643,2.08607758494127,-64.2711741794265,-91.2019718061709,-88.7059750107397,-77.551325593567,-45.5241440173825,3.77537067614551,28.1144773234764,0.0358522615384615,0.0683760683760684,1,20.4218022816945,4,2.76923076923077,1,"first_difference_Spatial","Golden-winged Warbler","short-term","stratum"
